Wavelength 	 FilterTrans 	      PCE
     1.183 	 1.60653e-05 	 1.24783e-05
     1.184 	 1.53043e-05 	 1.18863e-05
     1.185 	 1.49353e-05 	 1.16001e-05
     1.186 	 1.21615e-05 	 9.44692e-06
     1.187 	 9.69111e-06 	 7.52813e-06
     1.188 	 9.84181e-06 	 7.64459e-06
     1.189 	 1.05914e-05 	 8.22528e-06
     1.190 	 1.17001e-05 	 9.08754e-06
     1.191 	 1.21461e-05 	 9.43366e-06
     1.192 	 1.26715e-05 	 9.84045e-06
     1.193 	 1.33142e-05 	 1.03416e-05
     1.194 	 1.35325e-05 	 1.05098e-05
     1.195 	 1.37756e-05 	 1.06995e-05
     1.196 	 1.45969e-05 	 1.13359e-05
     1.197 	  1.4593e-05 	 1.13337e-05
     1.198 	 1.39903e-05 	 1.08642e-05
     1.199 	 1.48456e-05 	 1.15269e-05
     1.200 	 1.57114e-05 	 1.22002e-05
     1.201 	 1.65206e-05 	 1.28253e-05
     1.202 	 1.64064e-05 	 1.27333e-05
     1.203 	 1.59968e-05 	 1.24149e-05
     1.204 	 1.56076e-05 	 1.21097e-05
     1.205 	 1.53258e-05 	 1.18867e-05
     1.206 	 1.51357e-05 	 1.17388e-05
     1.207 	  1.5159e-05 	 1.17526e-05
     1.208 	 1.50558e-05 	 1.16683e-05
     1.209 	 1.46543e-05 	 1.13577e-05
     1.210 	 1.48415e-05 	 1.14996e-05
     1.211 	 1.51676e-05 	 1.17485e-05
     1.212 	 1.46937e-05 	 1.13802e-05
     1.213 	 1.43441e-05 	 1.11059e-05
     1.214 	 1.41195e-05 	 1.09285e-05
     1.215 	 1.37775e-05 	 1.06628e-05
     1.216 	 1.33799e-05 	 1.03518e-05
     1.217 	 1.28776e-05 	 9.95997e-06
     1.218 	 1.22086e-05 	 9.44055e-06
     1.219 	  1.1518e-05 	 8.90444e-06
     1.220 	 1.16535e-05 	 9.00533e-06
